"id","detected_at","service","rule","score","sample_log_id","sample_msg","context"
2064,2025-10-13 18:06:34.896 -0500,invoice-controller,"burst:428.5,actor_novel",3.0,2209,Invoice processed successfully for user 15,"{""id"": 2209, ""ts"": ""2025-10-13T23:06:34.89463+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed15""}, ""message"": ""Invoice processed successfully for user 15"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.8550000000000002}"
2065,2025-10-13 18:06:34.946 -0500,invoice-controller,"burst:455.0,actor_novel",3.0,2210,Invoice processed successfully for user 16,"{""id"": 2210, ""ts"": ""2025-10-13T23:06:34.943067+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed16""}, ""message"": ""Invoice processed successfully for user 16"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.666}"
2066,2025-10-13 18:06:34.994 -0500,invoice-controller,"burst:481.3,actor_novel",3.0,2211,Invoice processed successfully for user 17,"{""id"": 2211, ""ts"": ""2025-10-13T23:06:34.991873+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed17""}, ""message"": ""Invoice processed successfully for user 17"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.67}"
2067,2025-10-13 18:06:35.366 -0500,invoice-controller,"burst:507.4,actor_novel",3.0,2212,Invoice processed successfully for user 18,"{""id"": 2212, ""ts"": ""2025-10-13T23:06:35.36387+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed18""}, ""message"": ""Invoice processed successfully for user 18"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.657}"
2068,2025-10-13 18:06:35.415 -0500,invoice-controller,"burst:533.2,actor_novel",3.0,2213,Invoice processed successfully for user 19,"{""id"": 2213, ""ts"": ""2025-10-13T23:06:35.412639+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed19""}, ""message"": ""Invoice processed successfully for user 19"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.621}"
2069,2025-10-13 18:06:35.465 -0500,invoice-controller,"burst:558.8,actor_novel",3.0,2214,Invoice processed successfully for user 20,"{""id"": 2214, ""ts"": ""2025-10-13T23:06:35.462144+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed20""}, ""message"": ""Invoice processed successfully for user 20"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.69}"
2070,2025-10-13 18:06:35.514 -0500,invoice-controller,"burst:584.2,actor_novel",3.0,2215,Invoice processed successfully for user 21,"{""id"": 2215, ""ts"": ""2025-10-13T23:06:35.511673+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed21""}, ""message"": ""Invoice processed successfully for user 21"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.8289999999999997}"
2071,2025-10-13 18:06:35.563 -0500,invoice-controller,"burst:609.3,actor_novel",3.0,2216,Invoice processed successfully for user 22,"{""id"": 2216, ""ts"": ""2025-10-13T23:06:35.560862+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed22""}, ""message"": ""Invoice processed successfully for user 22"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.7729999999999997}"
2072,2025-10-13 18:06:35.613 -0500,invoice-controller,"burst:634.3,actor_novel",3.0,2217,Invoice processed successfully for user 23,"{""id"": 2217, ""ts"": ""2025-10-13T23:06:35.610129+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed23""}, ""message"": ""Invoice processed successfully for user 23"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.7239999999999998}"
2073,2025-10-13 18:06:35.662 -0500,invoice-controller,"burst:659.0,actor_novel",3.0,2218,Invoice processed successfully for user 24,"{""id"": 2218, ""ts"": ""2025-10-13T23:06:35.658906+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed24""}, ""message"": ""Invoice processed successfully for user 24"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.8489999999999998}"
2074,2025-10-13 18:06:35.712 -0500,invoice-controller,"burst:683.5,actor_novel",3.0,2219,Invoice processed successfully for user 25,"{""id"": 2219, ""ts"": ""2025-10-13T23:06:35.709228+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed25""}, ""message"": ""Invoice processed successfully for user 25"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.012}"
2075,2025-10-13 18:06:35.762 -0500,invoice-controller,"burst:707.8,actor_novel",3.0,2220,Invoice processed successfully for user 26,"{""id"": 2220, ""ts"": ""2025-10-13T23:06:35.759211+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed26""}, ""message"": ""Invoice processed successfully for user 26"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.956}"
2076,2025-10-13 18:06:35.812 -0500,invoice-controller,"burst:731.9,actor_novel",3.0,2221,Invoice processed successfully for user 27,"{""id"": 2221, ""ts"": ""2025-10-13T23:06:35.809474+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed27""}, ""message"": ""Invoice processed successfully for user 27"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.076}"
2077,2025-10-13 18:06:35.861 -0500,invoice-controller,"burst:755.7,actor_novel",3.0,2222,Invoice processed successfully for user 28,"{""id"": 2222, ""ts"": ""2025-10-13T23:06:35.859058+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed28""}, ""message"": ""Invoice processed successfully for user 28"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.524}"
2078,2025-10-13 18:06:35.912 -0500,invoice-controller,"burst:779.4,actor_novel",3.0,2223,Invoice processed successfully for user 29,"{""id"": 2223, ""ts"": ""2025-10-13T23:06:35.909187+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed29""}, ""message"": ""Invoice processed successfully for user 29"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.7009999999999996}"
2079,2025-10-13 18:06:35.962 -0500,invoice-controller,"burst:802.9,actor_novel",3.0,2224,Invoice processed successfully for user 30,"{""id"": 2224, ""ts"": ""2025-10-13T23:06:35.959509+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed30""}, ""message"": ""Invoice processed successfully for user 30"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.6670000000000003}"
2080,2025-10-13 18:06:36.012 -0500,invoice-controller,"burst:826.2,actor_novel",3.0,2225,Invoice processed successfully for user 31,"{""id"": 2225, ""ts"": ""2025-10-13T23:06:36.008441+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed31""}, ""message"": ""Invoice processed successfully for user 31"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.326}"
2081,2025-10-13 18:06:36.062 -0500,invoice-controller,"burst:849.2,actor_novel",3.0,2226,Invoice processed successfully for user 32,"{""id"": 2226, ""ts"": ""2025-10-13T23:06:36.059681+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed32""}, ""message"": ""Invoice processed successfully for user 32"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.7680000000000002}"
2082,2025-10-13 18:06:36.112 -0500,invoice-controller,"burst:872.1,actor_novel",3.0,2227,Invoice processed successfully for user 33,"{""id"": 2227, ""ts"": ""2025-10-13T23:06:36.109573+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed33""}, ""message"": ""Invoice processed successfully for user 33"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.584}"
2083,2025-10-13 18:06:36.162 -0500,invoice-controller,"burst:894.8,actor_novel",3.0,2228,Invoice processed successfully for user 34,"{""id"": 2228, ""ts"": ""2025-10-13T23:06:36.159728+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed34""}, ""message"": ""Invoice processed successfully for user 34"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.731}"
2084,2025-10-13 18:06:36.212 -0500,invoice-controller,"burst:917.3,actor_novel",3.0,2229,Invoice processed successfully for user 35,"{""id"": 2229, ""ts"": ""2025-10-13T23:06:36.209594+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed35""}, ""message"": ""Invoice processed successfully for user 35"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.5309999999999997}"
2085,2025-10-13 18:06:36.262 -0500,invoice-controller,"burst:939.7,actor_novel",3.0,2230,Invoice processed successfully for user 36,"{""id"": 2230, ""ts"": ""2025-10-13T23:06:36.260159+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed36""}, ""message"": ""Invoice processed successfully for user 36"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.467}"
2086,2025-10-13 18:06:36.312 -0500,invoice-controller,"burst:961.8,actor_novel",3.0,2231,Invoice processed successfully for user 37,"{""id"": 2231, ""ts"": ""2025-10-13T23:06:36.309418+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed37""}, ""message"": ""Invoice processed successfully for user 37"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.5709999999999997}"
2087,2025-10-13 18:06:36.362 -0500,invoice-controller,"burst:983.8,actor_novel",3.0,2232,Invoice processed successfully for user 38,"{""id"": 2232, ""ts"": ""2025-10-13T23:06:36.35932+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed38""}, ""message"": ""Invoice processed successfully for user 38"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.471}"
2088,2025-10-13 18:06:36.411 -0500,invoice-controller,"burst:1005.6,actor_novel",3.0,2233,Invoice processed successfully for user 39,"{""id"": 2233, ""ts"": ""2025-10-13T23:06:36.408193+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed39""}, ""message"": ""Invoice processed successfully for user 39"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.496}"
2089,2025-10-13 18:06:36.461 -0500,invoice-controller,"burst:1027.2,actor_novel",3.0,2234,Invoice processed successfully for user 40,"{""id"": 2234, ""ts"": ""2025-10-13T23:06:36.458277+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed40""}, ""message"": ""Invoice processed successfully for user 40"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.6020000000000003}"
2090,2025-10-13 18:06:36.510 -0500,invoice-controller,"burst:1048.6,actor_novel",3.0,2235,Invoice processed successfully for user 41,"{""id"": 2235, ""ts"": ""2025-10-13T23:06:36.508037+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed41""}, ""message"": ""Invoice processed successfully for user 41"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.478}"
2091,2025-10-13 18:06:36.560 -0500,invoice-controller,"burst:1069.9,actor_novel",3.0,2236,Invoice processed successfully for user 42,"{""id"": 2236, ""ts"": ""2025-10-13T23:06:36.557439+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed42""}, ""message"": ""Invoice processed successfully for user 42"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.594}"
2092,2025-10-13 18:06:36.610 -0500,invoice-controller,"burst:1091.0,actor_novel",3.0,2237,Invoice processed successfully for user 43,"{""id"": 2237, ""ts"": ""2025-10-13T23:06:36.608343+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed43""}, ""message"": ""Invoice processed successfully for user 43"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.797}"
2093,2025-10-13 18:06:36.660 -0500,invoice-controller,"burst:1111.9,actor_novel",3.0,2238,Invoice processed successfully for user 44,"{""id"": 2238, ""ts"": ""2025-10-13T23:06:36.657312+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed44""}, ""message"": ""Invoice processed successfully for user 44"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.618}"
2094,2025-10-13 18:06:36.710 -0500,invoice-controller,"burst:1132.7,actor_novel",3.0,2239,Invoice processed successfully for user 45,"{""id"": 2239, ""ts"": ""2025-10-13T23:06:36.707091+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed45""}, ""message"": ""Invoice processed successfully for user 45"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.642}"
2095,2025-10-13 18:06:36.760 -0500,invoice-controller,"burst:1153.2,actor_novel",3.0,2240,Invoice processed successfully for user 46,"{""id"": 2240, ""ts"": ""2025-10-13T23:06:36.757662+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed46""}, ""message"": ""Invoice processed successfully for user 46"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.906}"
2096,2025-10-13 18:06:36.807 -0500,invoice-controller,"burst:1173.7,actor_novel",3.0,2241,Invoice processed successfully for user 47,"{""id"": 2241, ""ts"": ""2025-10-13T23:06:36.805488+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed47""}, ""message"": ""Invoice processed successfully for user 47"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.056}"
2097,2025-10-13 18:06:36.858 -0500,invoice-controller,"burst:1193.9,actor_novel",3.0,2242,Invoice processed successfully for user 48,"{""id"": 2242, ""ts"": ""2025-10-13T23:06:36.856294+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed48""}, ""message"": ""Invoice processed successfully for user 48"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.0349999999999997}"
2098,2025-10-13 18:06:36.906 -0500,invoice-controller,"burst:1214.1,actor_novel",3.0,2243,Invoice processed successfully for user 49,"{""id"": 2243, ""ts"": ""2025-10-13T23:06:36.904403+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed49""}, ""message"": ""Invoice processed successfully for user 49"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.175}"
2099,2025-10-13 18:06:36.955 -0500,invoice-controller,"burst:1234.0,actor_novel",3.0,2244,Invoice processed successfully for user 50,"{""id"": 2244, ""ts"": ""2025-10-13T23:06:36.952978+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed50""}, ""message"": ""Invoice processed successfully for user 50"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.6229999999999998}"
2100,2025-10-13 18:06:37.006 -0500,invoice-controller,"burst:1253.8,actor_novel",3.0,2245,Invoice processed successfully for user 51,"{""id"": 2245, ""ts"": ""2025-10-13T23:06:37.003968+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed51""}, ""message"": ""Invoice processed successfully for user 51"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.0500000000000003}"
2101,2025-10-13 18:06:37.056 -0500,invoice-controller,"burst:1273.5,actor_novel",3.0,2246,Invoice processed successfully for user 52,"{""id"": 2246, ""ts"": ""2025-10-13T23:06:37.0534+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed52""}, ""message"": ""Invoice processed successfully for user 52"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.386}"
2102,2025-10-13 18:06:37.104 -0500,invoice-controller,"burst:1293.0,actor_novel",3.0,2247,Invoice processed successfully for user 53,"{""id"": 2247, ""ts"": ""2025-10-13T23:06:37.102838+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed53""}, ""message"": ""Invoice processed successfully for user 53"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.802}"
2103,2025-10-13 18:06:37.154 -0500,invoice-controller,"burst:1312.3,actor_novel",3.0,2248,Invoice processed successfully for user 54,"{""id"": 2248, ""ts"": ""2025-10-13T23:06:37.151834+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed54""}, ""message"": ""Invoice processed successfully for user 54"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.949}"
2104,2025-10-13 18:06:37.204 -0500,invoice-controller,"burst:1331.5,actor_novel",3.0,2249,Invoice processed successfully for user 55,"{""id"": 2249, ""ts"": ""2025-10-13T23:06:37.201827+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed55""}, ""message"": ""Invoice processed successfully for user 55"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.9919999999999998}"
2105,2025-10-13 18:06:37.253 -0500,invoice-controller,"burst:1350.6,actor_novel",3.0,2250,Invoice processed successfully for user 56,"{""id"": 2250, ""ts"": ""2025-10-13T23:06:37.250925+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed56""}, ""message"": ""Invoice processed successfully for user 56"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.3440000000000003}"
2106,2025-10-13 18:06:37.303 -0500,invoice-controller,"burst:1369.5,actor_novel",3.0,2251,Invoice processed successfully for user 57,"{""id"": 2251, ""ts"": ""2025-10-13T23:06:37.300825+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed57""}, ""message"": ""Invoice processed successfully for user 57"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 1.9580000000000002}"
2107,2025-10-13 18:06:37.352 -0500,invoice-controller,"burst:1388.3,actor_novel",3.0,2252,Invoice processed successfully for user 58,"{""id"": 2252, ""ts"": ""2025-10-13T23:06:37.349892+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed58""}, ""message"": ""Invoice processed successfully for user 58"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.125}"
2108,2025-10-13 18:06:37.401 -0500,invoice-controller,"burst:1406.9,actor_novel",3.0,2253,Invoice processed successfully for user 59,"{""id"": 2253, ""ts"": ""2025-10-13T23:06:37.398767+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed59""}, ""message"": ""Invoice processed successfully for user 59"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.034}"
2109,2025-10-13 18:06:37.450 -0500,invoice-controller,"burst:1425.4,actor_novel",3.0,2254,Invoice processed successfully for user 60,"{""id"": 2254, ""ts"": ""2025-10-13T23:06:37.447534+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed60""}, ""message"": ""Invoice processed successfully for user 60"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.691}"
2110,2025-10-13 18:06:37.498 -0500,invoice-controller,"burst:1443.7,actor_novel",3.0,2255,Invoice processed successfully for user 61,"{""id"": 2255, ""ts"": ""2025-10-13T23:06:37.496189+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed61""}, ""message"": ""Invoice processed successfully for user 61"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.062}"
2111,2025-10-13 18:06:37.547 -0500,invoice-controller,"burst:1461.9,actor_novel",3.0,2256,Invoice processed successfully for user 62,"{""id"": 2256, ""ts"": ""2025-10-13T23:06:37.54453+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed62""}, ""message"": ""Invoice processed successfully for user 62"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.8440000000000003}"
2112,2025-10-13 18:06:37.597 -0500,invoice-controller,"burst:1480.0,actor_novel",3.0,2257,Invoice processed successfully for user 63,"{""id"": 2257, ""ts"": ""2025-10-13T23:06:37.594945+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed63""}, ""message"": ""Invoice processed successfully for user 63"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.4520000000000004}"
